table_name,dataset,method,seed_or_summary,metric,value,artifact_path,metrics_file,manifest_config,status,reason
tab:rq3-ablation,Quo Vadis,w/o interleaving prior in gating,mean seeds 7/17/27,auc,0.8679,datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o interleaving prior in gating,sample std seeds 7/17/27,auc_std,0.0047,datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_interleaving_prior_in_gating/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,mean seeds 7/17/27,accuracy,0.8549,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,sample std seeds 7/17/27,accuracy_std,0.0078,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,mean seeds 7/17/27,precision,0.7447,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,sample std seeds 7/17/27,precision_std,0.0452,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,mean seeds 7/17/27,recall,0.6640,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,sample std seeds 7/17/27,recall_std,0.0421,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,mean seeds 7/17/27,f1,0.7003,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,sample std seeds 7/17/27,f1_std,0.0033,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,mean seeds 7/17/27,auc,0.8591,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o structural bias in attention,sample std seeds 7/17/27,auc_std,0.0122,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_structural_bias_in_attention/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o relation features,mean seeds 7/17/27,accuracy,0.8583,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o relation features,sample std seeds 7/17/27,accuracy_std,0.0010,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o relation features,mean seeds 7/17/27,precision,0.7589,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o relation features,sample std seeds 7/17/27,precision_std,0.0311,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o relation features,mean seeds 7/17/27,recall,0.6562,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o relation features,sample std seeds 7/17/27,recall_std,0.0537,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o relation features,mean seeds 7/17/27,f1,0.7020,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o relation features,sample std seeds 7/17/27,f1_std,0.0191,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq3-ablation,Quo Vadis,w/o relation features,mean seeds 7/17/27,auc,0.8735,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
tab:rq3-ablation,Quo Vadis,w/o relation features,sample std seeds 7/17/27,auc_std,0.0069,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_relation_features/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,sample standard deviation; legacy configuration
tab:rq5-efficiency,Quo Vadis,P2,7,epochs,21,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P2,7,training_seconds,3784.8,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P2,7,seconds_per_epoch,180.23,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P2,7,latency_ms_per_record,9.152,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P2,7,throughput_records_per_second,109.3,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P2,7,parameter_count,296628,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P2,7,peak_rss_mib,630.5,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3a,7,epochs,12,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3a,7,training_seconds,2237.9,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3a,7,seconds_per_epoch,186.49,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3a,7,latency_ms_per_record,12.239,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3a,7,throughput_records_per_second,81.7,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3a,7,parameter_count,296628,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3a,7,peak_rss_mib,628.0,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3b,7,epochs,19,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3b,7,training_seconds,3448.9,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3b,7,seconds_per_epoch,181.52,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3b,7,latency_ms_per_record,9.215,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3b,7,throughput_records_per_second,108.5,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3b,7,parameter_count,296693,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq5-efficiency,Quo Vadis,P3b,7,peak_rss_mib,628.2,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed CPU profile on Apple M4
tab:rq6-gating,Quo Vadis,P3a view-weight audit,7,report_median_difference,0.1514,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed interpretability audit
tab:rq6-gating,Quo Vadis,P3a view-weight audit,7,bootstrap_ci_low,0.1488,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed interpretability audit
tab:rq6-gating,Quo Vadis,P3a view-weight audit,7,bootstrap_ci_high,0.1546,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed interpretability audit
tab:rq6-gating,Quo Vadis,P3a view-weight audit,7,paired_sign_permutation_p,<0.0001,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/view_weight_analysis_seed_7.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed interpretability audit
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c0_count,54894,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c0_mean,0.0003,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c0_median,0.00001,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c0_iqr,0.00016,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c1_count,6936,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c1_mean,0.9974,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c1_median,0.9995,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
tab:rq6-gating,Quo Vadis,Legacy DSVDD,7,c1_iqr,0.00202,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/results/full_model/view_weight_analysis.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed view-weight diagnostic
